,date,country,region,unemployment_rate,vacancy_rate
1497,01.01.22,Slovakia,Eastern,6.4,0.751031114
1498,01.04.22,Slovakia,Eastern,6.2,0.719587356
1499,01.07.22,Slovakia,Eastern,6,0.749168974
1500,01.10.22,Slovakia,Eastern,6,0.70874109
1501,01.01.01,Slovenia,Eastern,6.2,0.686384014
1502,01.04.01,Slovenia,Eastern,5.9,0.527108316
1503,01.07.01,Slovenia,Eastern,6.1,0.510949251
1504,01.10.01,Slovenia,Eastern,6.7,0.556380434
1505,01.01.02,Slovenia,Eastern,6.5,0.434899146
1506,01.04.02,Slovenia,Eastern,6.2,0.501102584
1507,01.07.02,Slovenia,Eastern,6.3,0.467203784
1508,01.10.02,Slovenia,Eastern,6.4,0.499112455
1509,01.01.03,Slovenia,Eastern,6.7,0.594913282
1510,01.04.03,Slovenia,Eastern,6.6,0.508636182
1511,01.07.03,Slovenia,Eastern,6.8,0.490426499
1512,01.10.03,Slovenia,Eastern,6.6,0.509876968
1513,01.01.04,Slovenia,Eastern,6.6,0.495602495
1514,01.04.04,Slovenia,Eastern,6.2,0.612718294
1515,01.07.04,Slovenia,Eastern,6.1,0.567404581
1516,01.10.04,Slovenia,Eastern,6.3,0.720352677
1517,01.01.05,Slovenia,Eastern,6.5,0.639007851
1518,01.04.05,Slovenia,Eastern,6,0.715569581
1519,01.07.05,Slovenia,Eastern,6.6,0.744994074
1520,01.10.05,Slovenia,Eastern,6.9,0.750108341
1521,01.01.06,Slovenia,Eastern,6.5,0.787377345
1522,01.04.06,Slovenia,Eastern,6.2,0.869285085
1523,01.07.06,Slovenia,Eastern,5.8,0.750121401
1524,01.10.06,Slovenia,Eastern,5.5,0.698574805
1525,01.01.07,Slovenia,Eastern,5.3,0.853200723
1526,01.04.07,Slovenia,Eastern,4.8,0.870448253
1527,01.07.07,Slovenia,Eastern,4.6,0.857308926
1528,01.10.07,Slovenia,Eastern,4.8,0.842835146
1529,01.01.08,Slovenia,Eastern,4.7,0.848017062
1530,01.04.08,Slovenia,Eastern,4.2,0.756581992
1531,01.07.08,Slovenia,Eastern,4.2,0.77058314
1532,01.10.08,Slovenia,Eastern,4.4,0.585290591
1533,01.01.09,Slovenia,Eastern,5.1,0.545749553
1534,01.04.09,Slovenia,Eastern,5.6,0.479894447
1535,01.07.09,Slovenia,Eastern,6.3,0.455650866
1536,01.10.09,Slovenia,Eastern,6.5,0.426234793
1537,01.01.10,Slovenia,Eastern,6.8,0.390224032
1538,01.04.10,Slovenia,Eastern,7.1,0.467296402
1539,01.07.10,Slovenia,Eastern,7.2,0.460599512
1540,01.10.10,Slovenia,Eastern,7.8,0.600889343
1541,01.01.11,Slovenia,Eastern,8.1,0.525012069
1542,01.04.11,Slovenia,Eastern,7.8,0.565624393
1543,01.07.11,Slovenia,Eastern,8.1,0.658192745
1544,01.10.11,Slovenia,Eastern,8.8,0.645031709
1545,01.01.12,Slovenia,Eastern,8.1,0.572868091
1546,01.04.12,Slovenia,Eastern,8.3,0.492419062
1547,01.07.12,Slovenia,Eastern,9.5,0.57907891
1548,01.10.12,Slovenia,Eastern,9.6,0.454082554
1549,01.01.13,Slovenia,Eastern,10.6,0.475892867
1550,01.04.13,Slovenia,Eastern,10.4,0.515420576
1551,01.07.13,Slovenia,Eastern,9.8,0.640308884
1552,01.10.13,Slovenia,Eastern,9.7,0.671741831
1553,01.01.14,Slovenia,Eastern,10.2,0.742141902
1554,01.04.14,Slovenia,Eastern,9.4,0.811481284
1555,01.07.14,Slovenia,Eastern,9.6,0.846743518
1556,01.10.14,Slovenia,Eastern,9.6,0.813253146
1557,01.01.15,Slovenia,Eastern,9.3,0.962206429
1558,01.04.15,Slovenia,Eastern,9.3,0.936861328
1559,01.07.15,Slovenia,Eastern,8.9,0.910693074
1560,01.10.15,Slovenia,Eastern,8.5,0.960079353
1561,01.01.16,Slovenia,Eastern,8.4,1.222997908
1562,01.04.16,Slovenia,Eastern,7.9,1.203106393
1563,01.07.16,Slovenia,Eastern,7.6,1.20806382
1564,01.10.16,Slovenia,Eastern,8.1,1.402347688
1565,01.01.17,Slovenia,Eastern,7.4,1.468678001
1566,01.04.17,Slovenia,Eastern,6.6,1.607698905
1567,01.07.17,Slovenia,Eastern,6.5,1.600210453
1568,01.10.17,Slovenia,Eastern,5.8,1.750434505
1569,01.01.18,Slovenia,Eastern,5.6,1.84554287
1570,01.04.18,Slovenia,Eastern,5.3,1.877279601
1571,01.07.18,Slovenia,Eastern,5.1,1.851136229
1572,01.10.18,Slovenia,Eastern,4.5,1.986623829
1573,01.01.19,Slovenia,Eastern,4.5,2.011099912
1574,01.04.19,Slovenia,Eastern,4.3,1.672137281
1575,01.07.19,Slovenia,Eastern,4.8,1.663698043
1576,01.10.19,Slovenia,Eastern,4.1,1.792405444
1577,01.01.20,Slovenia,Eastern,4.3,1.700712476
1578,01.04.20,Slovenia,Eastern,5.3,1.020038821
1579,01.07.20,Slovenia,Eastern,5.1,1.298141714
1580,01.10.20,Slovenia,Eastern,5.2,1.305453607
1581,01.01.21,Slovenia,Eastern,5.4,1.679067387
1582,01.04.21,Slovenia,Eastern,4.5,2.020579945
1583,01.07.21,Slovenia,Eastern,4.5,2.115189578
1584,01.10.21,Slovenia,Eastern,4.6,2.325483672
1585,01.01.22,Slovenia,Eastern,4.1,2.416249826
1586,01.04.22,Slovenia,Eastern,4.4,2.501595777
1587,01.07.22,Slovenia,Eastern,4,2.368101842
1588,01.10.22,Slovenia,Eastern,3.6,2.359663105
1589,01.01.10,Austria,Continental,6.159320138,1.344789269
1590,01.04.10,Austria,Continental,5.97414145,1.494924601
1591,01.07.10,Austria,Continental,5.839963503,1.761511446
1592,01.10.10,Austria,Continental,5.798398721,1.962839631
1593,01.01.11,Austria,Continental,5.724896385,1.916352983
1594,01.04.11,Austria,Continental,5.771898346,1.787229098
1595,01.07.11,Austria,Continental,5.848827853,1.631003097
1596,01.10.11,Austria,Continental,5.893419717,1.606699451
1597,01.01.12,Austria,Continental,5.969984116,1.657799146
1598,01.04.12,Austria,Continental,5.994888316,1.753717365
1599,01.07.12,Austria,Continental,6.090210733,1.658416208
1600,01.10.12,Austria,Continental,6.227710813,1.393009341
1601,01.01.13,Austria,Continental,6.372277385,1.55522436
1602,01.04.13,Austria,Continental,6.450320181,1.541406295
1603,01.07.13,Austria,Continental,6.723831568,1.36716159
1604,01.10.13,Austria,Continental,6.948793226,1.53207074
1605,01.01.14,Austria,Continental,7.028741939,1.41634682
1606,01.04.14,Austria,Continental,7.249356772,1.400510597
1607,01.07.14,Austria,Continental,7.417956784,1.485013908
1608,01.10.14,Austria,Continental,7.619528493,1.420043946
1609,01.01.15,Austria,Continental,7.914579221,1.488825292
1610,01.04.15,Austria,Continental,8.117300162,1.511650658
1611,01.07.15,Austria,Continental,8.072567572,1.598958107
1612,01.10.15,Austria,Continental,8.106337931,1.452492772
1613,01.01.16,Austria,Continental,8.036279043,1.600037102
1614,01.04.16,Austria,Continental,7.986666981,1.680289291
1615,01.07.16,Austria,Continental,7.892906743,1.577775209
1616,01.10.16,Austria,Continental,7.915464902,1.630494034
1617,01.01.17,Austria,Continental,7.835770145,1.884693884
1618,01.04.17,Austria,Continental,7.619280065,2.292899222
1619,01.07.17,Austria,Continental,7.486089188,2.254074326
1620,01.10.17,Austria,Continental,7.227290656,2.220078361
1621,01.01.18,Austria,Continental,6.977616837,2.486483147
1622,01.04.18,Austria,Continental,6.918319819,2.441958641
1623,01.07.18,Austria,Continental,6.893864023,2.710139028
1624,01.10.18,Austria,Continental,6.714913031,2.980119509
1625,01.01.19,Austria,Continental,6.547852558,2.74174972
1626,01.04.19,Austria,Continental,6.650290576,2.826523115
1627,01.07.19,Austria,Continental,6.713943949,2.752240171
1628,01.10.19,Austria,Continental,6.524914507,2.935511033
1629,01.01.20,Austria,Continental,7.810308481,1.607395409
1630,01.04.20,Austria,Continental,10.93837849,1.212790237
1631,01.07.20,Austria,Continental,8.793526856,1.32545172
1632,01.10.20,Austria,Continental,8.560051042,1.389182672
1633,01.01.21,Austria,Continental,8.36230452,1.522805569
1634,01.04.21,Austria,Continental,7.530236023,1.964548413
1635,01.07.21,Austria,Continental,6.808566579,2.288209784
1636,01.10.21,Austria,Continental,6.209681961,2.512806341
1637,01.01.22,Austria,Continental,5.602241168,2.701139182
1638,01.04.22,Austria,Continental,5.70846044,2.749648945
1639,01.07.22,Austria,Continental,5.788349494,2.650716638
1640,01.10.22,Austria,Continental,NA,NA
1641,01.01.12,Belgium,Continental,7.4,1.968037478
1642,01.04.12,Belgium,Continental,7.2,1.887721253
1643,01.07.12,Belgium,Continental,7.7,1.834926894
1644,01.10.12,Belgium,Continental,8.3,1.753552728
1645,01.01.13,Belgium,Continental,8.6,1.719665426
1646,01.04.13,Belgium,Continental,8.4,1.704368192
1647,01.07.13,Belgium,Continental,8.6,1.758940432
1648,01.10.13,Belgium,Continental,8.6,1.779024763
1649,01.01.14,Belgium,Continental,8.8,1.777580253
1650,01.04.14,Belgium,Continental,8.4,1.69066662
1651,01.07.14,Belgium,Continental,8.7,1.612119235
1652,01.10.14,Belgium,Continental,8.7,1.600821091
1653,01.01.15,Belgium,Continental,9,1.689543543
1654,01.04.15,Belgium,Continental,8.6,1.813907534
1655,01.07.15,Belgium,Continental,8.3,1.80652289
1656,01.10.15,Belgium,Continental,8.8,1.848290233
1657,01.01.16,Belgium,Continental,8.5,1.922694818
1658,01.04.16,Belgium,Continental,8.1,2.076674521
1659,01.07.16,Belgium,Continental,7.8,2.217350043
1660,01.10.16,Belgium,Continental,7.3,2.362975287
1661,01.01.17,Belgium,Continental,7.9,2.532193579
1662,01.04.17,Belgium,Continental,7.2,2.63577197
1663,01.07.17,Belgium,Continental,7.2,2.758066369
1664,01.10.17,Belgium,Continental,6.4,2.808630351
1665,01.01.18,Belgium,Continental,6.2,2.852421912
1666,01.04.18,Belgium,Continental,6.2,2.861986836
1667,01.07.18,Belgium,Continental,5.8,2.907050762
1668,01.10.18,Belgium,Continental,5.8,2.905288416
1669,01.01.19,Belgium,Continental,5.8,2.893897141
1670,01.04.19,Belgium,Continental,5.4,2.776219397
1671,01.07.19,Belgium,Continental,5.3,2.718733906
1672,01.10.19,Belgium,Continental,5.3,2.609600558
1673,01.01.20,Belgium,Continental,5.2,2.487956691
1674,01.04.20,Belgium,Continental,5.3,2.421652628
1675,01.07.20,Belgium,Continental,6.5,2.326469321
1676,01.10.20,Belgium,Continental,6,2.341330666
1677,01.01.21,Belgium,Continental,6.8,3.062986172
1678,01.04.21,Belgium,Continental,6.2,3.285647922
1679,01.07.21,Belgium,Continental,6.4,3.565327757
1680,01.10.21,Belgium,Continental,5.8,3.846793626
1681,01.01.22,Belgium,Continental,5.4,3.976056179
1682,01.04.22,Belgium,Continental,5.7,3.996354523
1683,01.07.22,Belgium,Continental,5.5,3.899940882
1684,01.10.22,Belgium,Continental,5.7,3.753141155
1685,01.01.10,Poland,Eastern,10.4,0.437083289
1686,01.04.10,Poland,Eastern,10,0.404948103
1687,01.07.10,Poland,Eastern,9.8,0.401975786
1688,01.10.10,Poland,Eastern,9.8,0.412576386
1689,01.01.11,Poland,Eastern,9.7,0.407055588
1690,01.04.11,Poland,Eastern,9.9,0.350951132
1691,01.07.11,Poland,Eastern,10,0.341346425
1692,01.10.11,Poland,Eastern,10.2,0.316214145
1693,01.01.12,Poland,Eastern,10.1,0.287305989
1694,01.04.12,Poland,Eastern,10.3,0.291535732
1695,01.07.12,Poland,Eastern,10.6,0.253957617
1696,01.10.12,Poland,Eastern,10.6,0.245609773
1697,01.01.13,Poland,Eastern,10.8,0.241323561
1698,01.04.13,Poland,Eastern,10.8,0.248351145
1699,01.07.13,Poland,Eastern,10.5,0.264625512
1700,01.10.13,Poland,Eastern,10.3,0.27151511
1701,01.01.14,Poland,Eastern,10.1,0.293296531
1702,01.04.14,Poland,Eastern,9.4,0.313815282
1703,01.07.14,Poland,Eastern,8.8,0.346488119
1704,01.10.14,Poland,Eastern,8.5,0.376397959
1705,01.01.15,Poland,Eastern,8.2,0.40453218
1706,01.04.15,Poland,Eastern,7.7,0.415207432
1707,01.07.15,Poland,Eastern,7.5,0.4205549
1708,01.10.15,Poland,Eastern,7.2,0.440556656
1709,01.01.16,Poland,Eastern,6.7,0.489868272
1710,01.04.16,Poland,Eastern,6.4,0.520599358
1711,01.07.16,Poland,Eastern,6.2,0.548106414
1712,01.10.16,Poland,Eastern,5.7,0.538189352
1713,01.01.17,Poland,Eastern,5.3,0.653520662
1714,01.04.17,Poland,Eastern,5.1,0.669967773
1715,01.07.17,Poland,Eastern,4.8,0.746832116
1716,01.10.17,Poland,Eastern,4.5,0.806648557
1717,01.01.18,Poland,Eastern,4.1,0.854907282
1718,01.04.18,Poland,Eastern,3.8,0.911796628
1719,01.07.18,Poland,Eastern,3.9,0.897962108
1720,01.10.18,Poland,Eastern,3.8,0.948868978
1721,01.01.19,Poland,Eastern,3.8,0.812710963
1722,01.04.19,Poland,Eastern,3.4,0.8465925
1723,01.07.19,Poland,Eastern,3.2,0.853134916
1724,01.10.19,Poland,Eastern,3,0.860150171
1725,01.01.20,Poland,Eastern,3,0.440093429
1726,01.04.20,Poland,Eastern,3.2,0.459364653
1727,01.07.20,Poland,Eastern,3.4,0.522447346
1728,01.10.20,Poland,Eastern,3.3,0.572247976
1729,01.01.21,Poland,Eastern,3.8,0.623088367
1730,01.04.21,Poland,Eastern,3.6,0.7797841
1731,01.07.21,Poland,Eastern,3.1,0.858756922
1732,01.10.21,Poland,Eastern,3,0.906927676
1733,01.01.22,Poland,Eastern,2.9,0.892137957
1734,01.04.22,Poland,Eastern,2.8,0.813698638
1735,01.07.22,Poland,Eastern,2.9,0.765089571
1736,01.10.22,Poland,Eastern,2.9,0.763499901
1737,01.04.04,Italy,Southern,8,0.8
1738,01.01.04,Italy,Southern,8.3,0.8
1739,01.10.04,Italy,Southern,7.9,0.7
1740,01.07.04,Italy,Southern,7.9,0.8
1741,01.01.05,Italy,Southern,7.8,0.7
1742,01.04.05,Italy,Southern,7.8,0.5
1743,01.10.05,Italy,Southern,7.6,0.7
1744,01.07.05,Italy,Southern,7.6,0.6
1745,01.04.06,Italy,Southern,6.8,0.8
1746,01.01.06,Italy,Southern,7.3,0.7
1747,01.10.06,Italy,Southern,6.5,0.9
1748,01.07.06,Italy,Southern,6.6,0.8
1749,01.01.07,Italy,Southern,6.1,1
1750,01.04.07,Italy,Southern,6,1
1751,01.10.07,Italy,Southern,6.3,1
1752,01.07.07,Italy,Southern,6.2,1
1753,01.04.08,Italy,Southern,6.8,0.9
1754,01.01.08,Italy,Southern,6.5,0.9
1755,01.10.08,Italy,Southern,6.9,0.4
1756,01.07.08,Italy,Southern,6.7,0.7
1757,01.01.09,Italy,Southern,7.4,0.4
1758,01.04.09,Italy,Southern,7.7,0.3
1759,01.10.09,Italy,Southern,8.3,0.3
1760,01.07.09,Italy,Southern,8.2,0.3
1761,01.04.10,Italy,Southern,8.7,0.5
1762,01.01.10,Italy,Southern,8.5,0.4
1763,01.10.10,Italy,Southern,8.4,0.5
1764,01.07.10,Italy,Southern,8.5,0.5
1765,01.01.11,Italy,Southern,8.1,0.7
1766,01.04.11,Italy,Southern,8.2,0.6
1767,01.10.11,Italy,Southern,9.4,0.5
1768,01.07.11,Italy,Southern,8.7,0.6
1769,01.04.12,Italy,Southern,10.9,0.4
1770,01.01.12,Italy,Southern,10.3,0.5
1771,01.10.12,Italy,Southern,11.5,0.4
1772,01.07.12,Italy,Southern,10.9,0.4
1773,01.01.13,Italy,Southern,12.1,0.4
1774,01.04.13,Italy,Southern,12.4,0.4
1775,01.10.13,Italy,Southern,12.5,0.5
1776,01.07.13,Italy,Southern,12.4,0.4
1777,01.04.14,Italy,Southern,12.6,0.5
1778,01.01.14,Italy,Southern,13,0.5
1779,01.10.14,Italy,Southern,12.9,0.5
1780,01.07.14,Italy,Southern,12.8,0.5
1781,01.01.15,Italy,Southern,12.4,0.6
1782,01.04.15,Italy,Southern,12.4,0.7
1783,01.10.15,Italy,Southern,11.7,0.5
1784,01.07.15,Italy,Southern,11.6,0.6
1785,01.04.16,Italy,Southern,11.7,0.7
1786,01.01.16,Italy,Southern,11.5,0.6
1787,01.10.16,Italy,Southern,11.9,0.6
1788,01.07.16,Italy,Southern,11.8,0.7
1789,01.01.17,Italy,Southern,11.5,0.8
1790,01.04.17,Italy,Southern,11.2,0.9
1791,01.10.17,Italy,Southern,10.9,0.9
1792,01.07.17,Italy,Southern,11.4,0.8
1793,01.04.18,Italy,Southern,10.9,1
1794,01.01.18,Italy,Southern,10.8,1
1795,01.10.18,Italy,Southern,10.5,1.1
1796,01.07.18,Italy,Southern,10.1,1
1797,01.01.19,Italy,Southern,10.4,1
1798,01.04.19,Italy,Southern,10,1
1799,01.10.19,Italy,Southern,9.6,1
1800,01.07.19,Italy,Southern,9.7,1
1801,01.04.20,Italy,Southern,8.1,0.7
1802,01.01.20,Italy,Southern,9,0.4
1803,01.07.20,Italy,Southern,10.7,0.8
1804,01.10.20,Italy,Southern,9.6,0.8
1805,01.01.21,Italy,Southern,10.1,1.1
1806,01.04.21,Italy,Southern,9.8,1.4
1807,01.07.21,Italy,Southern,9.3,1.5
1808,01.10.21,Italy,Southern,9,1.6
1809,01.01.22,Italy,Southern,8.2,1.6
1810,01.04.22,Italy,Southern,8.1,1.7
1811,01.07.22,Italy,Southern,8.2,1.8
1812,01.10.22,Italy,Southern,7.9,1.8
1813,01.01.00,Austria,Continental,5.297207274,1.906767721
1814,01.04.00,Austria,Continental,5.101628612,1.936578222
1815,01.07.00,Austria,Continental,4.985709521,1.94878152
1816,01.10.00,Austria,Continental,4.808432362,1.937447574
1817,01.01.01,Austria,Continental,4.911902431,1.861248247
1818,01.04.01,Austria,Continental,5.104216776,1.767878432
1819,01.07.01,Austria,Continental,5.379555657,1.696468669
1820,01.10.01,Austria,Continental,5.645300457,1.604140844
1821,01.01.02,Austria,Continental,5.93212319,1.569300644
1822,01.04.02,Austria,Continental,6.029980001,1.5200825
1823,01.07.02,Austria,Continental,6.064861869,1.50008304
1824,01.10.02,Austria,Continental,6.025871022,1.521890339
1825,01.01.03,Austria,Continental,5.979417148,1.475075662
1826,01.04.03,Austria,Continental,6.015177537,1.441903375
1827,01.07.03,Austria,Continental,6.088065309,1.430463581
1828,01.10.03,Austria,Continental,6.146953266,1.427707968
1829,01.01.04,Austria,Continental,6.376776056,1.528305787
1830,01.04.04,Austria,Continental,6.247939146,1.551033752
1831,01.07.04,Austria,Continental,6.203359412,1.542576496
1832,01.10.04,Austria,Continental,6.251174238,1.525082097
1833,01.01.05,Austria,Continental,6.416633181,1.57353365
1834,01.04.05,Austria,Continental,6.316254573,1.583767181
1835,01.07.05,Austria,Continental,6.334255976,1.5776062
1836,01.10.05,Austria,Continental,6.383785059,1.592071233
1837,01.01.06,Austria,Continental,6.418463727,1.640798397
1838,01.04.06,Austria,Continental,5.863387856,1.713771579
1839,01.07.06,Austria,Continental,5.751187684,1.807591505
1840,01.10.06,Austria,Continental,5.666343651,1.885888815
1841,01.01.07,Austria,Continental,5.549897604,1.875493725
1842,01.04.07,Austria,Continental,5.416286403,1.904260575
1843,01.07.07,Austria,Continental,5.323416972,1.894424198
1844,01.10.07,Austria,Continental,5.269881522,1.868472597
1845,01.01.08,Austria,Continental,4.795168774,1.942023906
1846,01.04.08,Austria,Continental,5.01370407,1.898536632
1847,01.07.08,Austria,Continental,5.152982404,1.800479667
1848,01.10.08,Austria,Continental,5.415188947,1.7405593
1849,01.01.09,Austria,Continental,5.964204676,1.601923405
1850,01.04.09,Austria,Continental,6.276624437,1.473011226
1851,01.07.09,Austria,Continental,6.335624173,1.486372053
1852,01.10.09,Austria,Continental,6.183020232,1.527433282
1853,01.01.00,Germany,Continental,10.08466226,1.842828528
1854,01.04.00,Germany,Continental,9.928983304,1.919605173
1855,01.07.00,Germany,Continental,9.810756546,1.946940392
1856,01.10.00,Germany,Continental,9.661703338,1.985604901
1857,01.01.01,Germany,Continental,9.648044056,1.951485286
1858,01.04.01,Germany,Continental,9.662590576,1.860847643
1859,01.07.01,Germany,Continental,9.819452201,1.803036109
1860,01.10.01,Germany,Continental,10.01454998,1.719345283
1861,01.01.02,Germany,Continental,10.06740675,1.715388421
1862,01.04.02,Germany,Continental,10.17822912,1.685182728
1863,01.07.02,Germany,Continental,10.38441234,1.574268994
1864,01.10.02,Germany,Continental,10.64067816,1.465764467
1865,01.01.03,Germany,Continental,11.02902379,1.356604692
1866,01.04.03,Germany,Continental,11.11516449,1.236280035
1867,01.07.03,Germany,Continental,11.09101272,1.165729085
1868,01.10.03,Germany,Continental,11.04297758,1.086850216
1869,01.01.04,Germany,Continental,10.90663555,1.015495527
1870,01.04.04,Germany,Continental,10.96868764,0.9802477
1871,01.07.04,Germany,Continental,11.05318528,0.971205416
1872,01.10.04,Germany,Continental,11.18137097,0.961745016
1873,01.01.05,Germany,Continental,12.05648847,1.010167007
1874,01.04.05,Germany,Continental,12.05858747,1.097461196
1875,01.07.05,Germany,Continental,11.79800686,1.181002286
1876,01.10.05,Germany,Continental,11.57647887,1.242238832
1877,01.01.00,Spain,Southern,14.8,NA
1878,01.04.00,Spain,Southern,14.1,NA
1879,01.07.00,Spain,Southern,13.6,NA
1880,01.10.00,Spain,Southern,13,NA
1881,01.01.00,Sweden,Nordic,7.190812796,1.110041497
1882,01.04.00,Sweden,Nordic,6.754004017,1.194925977
1883,01.07.00,Sweden,Nordic,6.530468557,1.23027414
1884,01.10.00,Sweden,Nordic,6.198200937,1.198834582
1885,01.01.00,United Kingdom,Anglo-American,3.969952486,1.186019901
1886,01.04.00,United Kingdom,Anglo-American,3.797664018,1.231479563
1887,01.07.00,United Kingdom,Anglo-American,3.642247955,1.256137696
1888,01.10.00,United Kingdom,Anglo-American,3.566578368,1.286404884
1889,01.01.01,United Kingdom,Anglo-American,3.434808617,1.361170727
1890,01.04.01,United Kingdom,Anglo-American,3.32716357,1.993939246
1891,01.07.01,United Kingdom,Anglo-American,3.252174509,2.245924235
1892,01.10.01,United Kingdom,Anglo-American,3.273082668,2.088326024
1893,01.01.02,United Kingdom,Anglo-American,3.249635985,2.115103608
1894,01.04.02,United Kingdom,Anglo-American,3.227511544,2.087003245
1895,01.07.02,United Kingdom,Anglo-American,3.208252941,2.073402801
1896,01.10.02,United Kingdom,Anglo-American,3.16287484,2.043350911
1897,01.01.03,United Kingdom,Anglo-American,3.175728123,2.002647899
1898,01.04.03,United Kingdom,Anglo-American,3.177404439,1.960429912
1899,01.07.03,United Kingdom,Anglo-American,3.138770456,1.989569224
1900,01.10.03,United Kingdom,Anglo-American,3.07001344,2.060869937
1901,01.01.04,United Kingdom,Anglo-American,2.979850467,2.092885265
1902,01.04.04,United Kingdom,Anglo-American,2.872125924,2.155216338
1903,01.07.04,United Kingdom,Anglo-American,2.789531736,2.190990832
1904,01.10.04,United Kingdom,Anglo-American,2.754629519,2.196868917
1905,01.01.05,United Kingdom,Anglo-American,2.731978215,2.139522885
1906,01.04.05,United Kingdom,Anglo-American,2.81913065,2.116034763
1907,01.07.05,United Kingdom,Anglo-American,2.866332828,2.041823112
1908,01.10.05,United Kingdom,Anglo-American,2.952987913,2.006865477
1909,01.01.06,United Kingdom,Anglo-American,3.015681522,1.969536079
1910,01.04.06,United Kingdom,Anglo-American,3.087373908,1.96064499
1911,01.07.06,United Kingdom,Anglo-American,3.094212521,1.994989763
1912,01.10.06,United Kingdom,Anglo-American,3.070453516,2.007645295
1913,01.01.07,United Kingdom,Anglo-American,2.949477296,2.070032121
1914,01.04.07,United Kingdom,Anglo-American,2.809231762,2.13096554
1915,01.07.07,United Kingdom,Anglo-American,2.738010943,2.208185704
1916,01.10.07,United Kingdom,Anglo-American,2.647489658,2.202314385
1917,01.01.08,United Kingdom,Anglo-American,2.501011627,2.213821996
1918,01.04.08,United Kingdom,Anglo-American,2.606923346,2.10133746
1919,01.07.08,United Kingdom,Anglo-American,2.945257798,1.957340687
1920,01.10.08,United Kingdom,Anglo-American,3.480169352,1.682805577
1921,01.01.09,United Kingdom,Anglo-American,4.305243505,1.475203215
1922,01.04.09,United Kingdom,Anglo-American,4.896096525,1.382389856
1923,01.07.09,United Kingdom,Anglo-American,5.068210493,1.392525754
1924,01.10.09,United Kingdom,Anglo-American,5.094228941,1.437396619
1925,01.01.10,United Kingdom,Anglo-American,5.003433844,1.479404116
1926,01.04.10,United Kingdom,Anglo-American,4.726641414,1.529979445
1927,01.07.10,United Kingdom,Anglo-American,4.575523466,1.422351328
1928,01.10.10,United Kingdom,Anglo-American,4.563631508,1.510114841
1929,01.01.11,United Kingdom,Anglo-American,4.577330535,1.514812499
1930,01.04.11,United Kingdom,Anglo-American,4.694344401,1.446555711
1931,01.07.11,United Kingdom,Anglo-American,4.933578562,1.443482511
1932,01.10.11,United Kingdom,Anglo-American,4.991726765,1.450548125
1933,01.01.12,United Kingdom,Anglo-American,5.013556892,1.460370327
1934,01.04.12,United Kingdom,Anglo-American,4.918124302,1.478393476
1935,01.07.12,United Kingdom,Anglo-American,4.878059882,1.498877045
1936,01.10.12,United Kingdom,Anglo-American,4.846597004,1.546224441
1937,01.01.13,United Kingdom,Anglo-American,4.761374305,1.567601428
1938,01.04.13,United Kingdom,Anglo-American,4.58324346,1.653749106
1939,01.07.13,United Kingdom,Anglo-American,4.259030932,1.669611044
1940,01.10.13,United Kingdom,Anglo-American,3.88334048,1.753943056
1941,01.01.14,United Kingdom,Anglo-American,3.625303118,1.886172892
1942,01.04.14,United Kingdom,Anglo-American,3.303628762,2.025544251
1943,01.07.14,United Kingdom,Anglo-American,2.975961884,2.082917282
1944,01.10.14,United Kingdom,Anglo-American,2.739684281,2.156481426
1945,01.01.15,United Kingdom,Anglo-American,2.531683949,2.218148999
1946,01.04.15,United Kingdom,Anglo-American,2.422403592,2.219998567
1947,01.07.15,United Kingdom,Anglo-American,2.373815308,2.230358215
1948,01.10.15,United Kingdom,Anglo-American,2.325418184,2.241033421
1949,01.01.16,United Kingdom,Anglo-American,2.294917767,2.253797879
1950,01.04.16,United Kingdom,Anglo-American,2.300888589,2.242254508
1951,01.07.16,United Kingdom,Anglo-American,2.321736516,2.249818624
1952,01.10.16,United Kingdom,Anglo-American,2.34383267,2.251289022
1953,01.01.17,United Kingdom,Anglo-American,2.313705673,2.305116816
1954,01.04.17,United Kingdom,Anglo-American,2.36850462,2.353765461
1955,01.07.17,United Kingdom,Anglo-American,2.384151439,2.388902134
1956,01.10.17,United Kingdom,Anglo-American,2.419014189,2.429212258
1957,01.01.18,United Kingdom,Anglo-American,2.498247386,2.415783606
1958,01.04.18,United Kingdom,Anglo-American,2.595336158,2.482112718
1959,01.07.18,United Kingdom,Anglo-American,2.684552607,2.505666187
1960,01.10.18,United Kingdom,Anglo-American,2.870842142,2.504720645
1961,01.01.19,United Kingdom,Anglo-American,3.057508457,2.484462646
1962,01.04.19,United Kingdom,Anglo-American,3.225052724,2.436110479
1963,01.07.19,United Kingdom,Anglo-American,3.415740333,2.407851927
1964,01.10.19,United Kingdom,Anglo-American,3.588431418,2.34243594
1965,01.01.20,United Kingdom,Anglo-American,3.592057856,2.189497686
1966,01.04.20,United Kingdom,Anglo-American,7.180354566,1.146547987
1967,01.07.20,United Kingdom,Anglo-American,7.85963049,1.420964373
1968,01.10.20,United Kingdom,Anglo-American,7.74873276,1.74270099
1969,01.01.21,United Kingdom,Anglo-American,7.752133696,1.88643921
1970,01.04.21,United Kingdom,Anglo-American,7.171244433,2.551396632
1971,01.07.21,United Kingdom,Anglo-American,6.28137062,3.30268484
1972,01.10.21,United Kingdom,Anglo-American,5.678185675,3.669111105
