,country,date,diff_factor,unemployment_level_oecd,active_pop_oecd,vacancy_stock_oecd,vacancy_stock_factored_v1,vacancy_stock_lm_v2,unemployment_rate_oecd,vacancy_rate_oecd,vacancy_rate_factored_v1,vacancy_rate_lm_v2,vacancy_stock_eurostat,effective_unemployment_rate_lm_v2,unemployment_gap_lm_v2,tightness_lm_v2
1297,United Kingdom,01.07.08,1.00210703,925400,31420000,613666.7,614959.7139,614996.4438,2.945257798,1.95310853,1.957223787,1.957340687,618083.1355,2.401014977,0.54424282,0.664573637
1298,United Kingdom,01.10.08,1.00210703,1097367,31532000,529000,530114.6187,530622.2544,3.480169352,1.677660789,1.68119567,1.682805577,522623.8308,2.420009999,1.060159353,0.48354129
1299,United Kingdom,01.01.09,1.00210703,1360500,31601000,464333.3,465311.664,466178.9681,4.305243505,1.469362678,1.472458669,1.475203215,465590.6988,2.520140683,1.785102822,0.342652678
1300,United Kingdom,01.04.09,1.00210703,1544033,31536000,434000,434914.4509,435950.465,4.896096525,1.376204972,1.379104677,1.382389856,430700.2228,2.601598388,2.294498137,0.282345303
1301,United Kingdom,01.07.09,1.00210703,1598767,31545000,437333.3,438254.7742,439272.249,5.068210493,1.386379141,1.389300283,1.392525754,436087.1248,2.656616953,2.41159354,0.27475689
1302,United Kingdom,01.10.09,1.00210703,1607433,31554000,451666.7,452618.3751,453556.1292,5.094228941,1.431408696,1.434424717,1.437396619,450623.6944,2.705998422,2.388230519,0.282161763
1303,United Kingdom,01.01.10,1.00210703,1578033,31539000,465333.3,466313.7711,466589.264,5.003433844,1.475421859,1.478530616,1.479404116,466589.264,2.720680176,2.282753668,0.295677761
1304,United Kingdom,01.04.10,1.00210703,1497400,31680000,480000,481011.3742,484697.4883,4.726641414,1.515151515,1.518343984,1.529979445,484697.4883,2.689175377,2.037466037,0.323692726
1305,United Kingdom,01.07.10,1.00210703,1457533,31855000,458666.7,459633.1243,453090.0157,4.575523466,1.439857793,1.442891616,1.422351328,453090.0157,2.551078572,2.024444894,0.310860897
1306,United Kingdom,01.10.10,1.00210703,1452467,31827000,483666.7,484685.8001,480624.2504,4.563631508,1.519674176,1.522876175,1.510114841,480624.2504,2.625187168,1.93844434,0.33090201
1307,United Kingdom,01.01.11,1.00210703,1461267,31924000,480666.7,481679.479,483588.7421,4.577330535,1.505659379,1.508831847,1.514812499,483588.7421,2.633210494,1.944120041,0.330937975
1308,United Kingdom,01.04.11,1.00210703,1501533,31986000,458666.7,459633.1243,462695.3098,4.694344401,1.433960795,1.436982193,1.446555711,462695.3098,2.605883862,2.088460538,0.308148612
1309,United Kingdom,01.07.11,1.00210703,1575933,31943000,465666.7,466647.8735,461091.6184,4.933578562,1.457805153,1.460876792,1.443482511,461091.6184,2.668620312,2.26495825,0.292583262
1310,United Kingdom,01.10.11,1.00210703,1598900,32031000,467000,467983.9828,464625.0699,4.991726765,1.457962599,1.461034569,1.450548125,464625.0699,2.690862296,2.300864468,0.29059045
1311,United Kingdom,01.01.12,1.00210703,1608700,32087000,467666.7,468652.0876,468589.0269,5.013556892,1.457495871,1.460566858,1.460370327,468589.0269,2.705854712,2.307702181,0.291284284
1312,United Kingdom,01.04.12,1.00210703,1585800,32244000,474333.3,475332.7343,476693.1925,4.918124302,1.471074619,1.474174216,1.478393476,476693.1925,2.696464886,2.221659416,0.30060108
1313,United Kingdom,01.07.12,1.00210703,1575467,32297000,488333.3,489362.2327,484092.3193,4.878059882,1.512008236,1.515194082,1.498877045,484092.3193,2.703999257,2.174060625,0.307269095
1314,United Kingdom,01.10.12,1.00210703,1572333,32442000,499000,500051.4078,501626.133,4.846597004,1.538129585,1.54137047,1.546224441,501626.133,2.737503743,2.109093261,0.319033012
1315,United Kingdom,01.01.13,1.00210703,1541733,32380000,508000,509070.3711,507589.3425,4.761374305,1.568869673,1.572175328,1.567601428,507589.3425,2.73202071,2.029353595,0.329232975
1316,United Kingdom,01.04.13,1.00210703,1487400,32453000,531333.3,532452.835,536691.1972,4.58324346,1.637239392,1.640689104,1.653749106,536691.1972,2.753095489,1.830147971,0.360825062
1317,United Kingdom,01.07.13,1.00210703,1387933,32588000,545666.7,546816.4359,544092.8471,4.259030932,1.674440592,1.677968688,1.669611044,544092.8471,2.666631786,1.592399146,0.392016651
1318,United Kingdom,01.10.13,1.00210703,1267833,32648000,574333.3,575543.4373,572627.329,3.88334048,1.759168402,1.762875022,1.753943056,572627.329,2.609819548,1.273520933,0.451658325
1319,United Kingdom,01.01.14,1.00210703,1187033,32743000,616000,617297.9303,617589.59,3.625303118,1.881318144,1.885282137,1.886172892,617589.59,2.614947125,1.010355993,0.520280051
1320,United Kingdom,01.04.14,1.00210703,1082467,32766000,661333.3,662726.7489,663689.8292,3.303628762,2.018352255,2.022604983,2.025544251,663689.8292,2.586821649,0.716807112,0.613127078
1321,United Kingdom,01.07.14,1.00210703,975966.7,32795000,690333.3,691787.8527,683092.7225,2.975961884,2.104995579,2.109430867,2.082917282,683092.7225,2.489715333,0.486246552,0.699913965
1322,United Kingdom,01.10.14,1.00210703,899000,32814000,707333.3,708823.6722,707627.8151,2.739684281,2.155583897,2.160125776,2.156481426,707627.8151,2.430653876,0.309030405,0.787127714
1323,United Kingdom,01.01.15,1.00210703,835000,32982000,725000,726527.5965,731589.903,2.531683949,2.198168698,2.202800305,2.218148999,731589.903,2.36973674,0.161947209,0.876155572
1324,United Kingdom,01.04.15,1.00210703,798400,32959000,732333.3,733876.348,731689.3276,2.422403592,2.221952426,2.226634145,2.219998567,731689.3276,2.318993856,0.103409737,0.916444549
1325,United Kingdom,01.07.15,1.00210703,785566.7,33093000,742666.7,744231.5208,738092.444,2.373815308,2.244180642,2.248909198,2.230358215,738092.444,2.300969029,0.072846279,0.939566868
1326,United Kingdom,01.10.15,1.00210703,772666.7,33227000,746000,747571.8441,744628.1747,2.325418184,2.245162067,2.24989269,2.241033421,744628.1747,2.282835926,0.042582258,0.963712005
1327,United Kingdom,01.01.16,1.00210703,763266.7,33259000,744666.7,746235.7348,749590.6364,2.294917767,2.238993055,2.243710679,2.253797879,749590.6364,2.274264891,0.020652876,0.982082195
1328,United Kingdom,01.04.16,1.00210703,768266.7,33390000,746333.3,747905.8464,748688.7802,2.300888589,2.23520006,2.239909693,2.242254508,748688.7802,2.271382357,0.029506232,0.974516766
1329,United Kingdom,01.07.16,1.00210703,776133.3,33429000,756333.3,757926.9167,752091.8679,2.321736516,2.262506506,2.267273675,2.249818624,752091.8679,2.285494707,0.036241809,0.969024094
1330,United Kingdom,01.10.16,1.00210703,783566.7,33431000,756666.7,758261.0192,752628.433,2.34383267,2.26336843,2.268137415,2.251289022,752628.433,2.297094852,0.046737818,0.960516103
1331,United Kingdom,01.01.17,1.00210703,774466.7,33473000,777666.7,779305.2668,771591.7517,2.313705673,2.323265617,2.328160807,2.305116816,771591.7517,2.309407252,0.004298422,0.996287835
1332,United Kingdom,01.04.17,1.00210703,794633.3,33550000,782000,783647.6972,789688.3122,2.36850462,2.330849478,2.335760647,2.353765461,789688.3122,2.361123539,0.007381081,0.993777019
1333,United Kingdom,01.07.17,1.00210703,798500,33492000,800333.3,802019.626,800091.1028,2.384151439,2.389625284,2.394660295,2.388902134,800091.1028,2.386525605,-0.002374165,1.001992615
1334,United Kingdom,01.10.17,1.00210703,813200,33617000,821666.7,823397.9761,816628.2848,2.419014189,2.444199958,2.44934996,2.429212258,816628.2848,2.424107861,-0.005093672,1.004215795
1335,United Kingdom,01.01.18,1.00210703,843433.3,33761000,815000,816717.2292,815592.7032,2.498247386,2.41402802,2.419114449,2.415783606,815592.7032,2.45666951,0.041577877,0.966991347
1336,United Kingdom,01.04.18,1.00210703,875900,33749000,827000,828742.5135,837688.2212,2.595336158,2.450442976,2.455606132,2.482112718,837688.2212,2.538093159,0.057242999,0.956374268
1337,United Kingdom,01.07.18,1.00210703,907566.7,33807000,849333.3,851122.8704,847090.568,2.684552607,2.512300115,2.517593606,2.505666187,847090.568,2.593567562,0.090985046,0.933364532
1338,United Kingdom,01.10.18,1.00210703,974966.7,33961000,859666.7,861478.0432,850628.1784,2.870842142,2.531335061,2.536668659,2.504720645,850628.1784,2.681540151,0.189301991,0.872468955
1339,United Kingdom,01.01.19,1.00210703,1039400,33995000,845000,846780.44,844593.0764,3.057508457,2.485659656,2.490897014,2.484462646,844593.0764,2.756132354,0.301376103,0.812577522
1340,United Kingdom,01.04.19,1.00210703,1101033,34140000,824333.3,826070.1947,831688.1175,3.225052724,2.41456737,2.419654935,2.436110479,831688.1175,2.802959996,0.422092729,0.755370745
1341,United Kingdom,01.07.19,1.00210703,1163367,34059000,814000,815715.1221,820090.2876,3.415740333,2.389970346,2.395006084,2.407851927,820090.2876,2.867855809,0.547884524,0.704928271
1342,United Kingdom,01.10.19,1.00210703,1228033,34222000,811333.3,813042.8033,801628.4274,3.588431418,2.370794518,2.375789852,2.34243594,801628.4274,2.899253477,0.689177942,0.652774337
1343,United Kingdom,01.01.20,1.00210703,1234267,34361000,752333.3,753918.4886,752333.3,3.592057856,2.189497686,2.194111023,2.189497686,794593.4018,2.804425497,0.78763236,0.609538536
1344,United Kingdom,01.04.20,1.00210703,2438233,33957000,389333.3,390153.6368,389333.3,7.180354566,1.146547987,1.148963798,1.146547987,340688.1426,2.869254446,4.31110012,0.159678464
1345,United Kingdom,01.07.20,1.00210703,2671567,33991000,483000,484017.6953,483000,7.85963049,1.420964373,1.423958387,1.420964373,481090.0805,3.341893911,4.51773658,0.180792771
1346,United Kingdom,01.10.20,1.00210703,2629300,33932000,591333.3,592579.2568,591333.3,7.74873276,1.74270099,1.746372913,1.74270099,NA,3.674741386,4.073991374,0.224901419
1347,United Kingdom,01.01.21,1.00210703,2623167,33838000,638333.3,639678.2872,638333.3,7.752133696,1.88643921,1.890413994,1.88643921,NA,3.824124601,3.928009094,0.243344514
1348,United Kingdom,01.04.21,1.00210703,2431267,33903000,865000,866822.5806,865000,7.171244433,2.551396632,2.5567725,2.551396632,NA,4.277462903,2.893781529,0.355781574
1349,United Kingdom,01.07.21,1.00210703,2138367,34043000,1124333,1126702.003,1124333,6.28137062,3.30268484,3.309643695,3.30268484,NA,4.554710476,1.726660144,0.525790475
1350,United Kingdom,01.10.21,1.00210703,1927233,33941000,1245333,1247956.954,1245333,5.678185675,3.669111105,3.67684203,3.669111105,NA,4.564416076,1.113769599,0.646176669
1351,United Kingdom,01.01.22,1.00210703,1743133,33890000,1287000,1289711.747,1287000,5.143502508,3.797580407,3.805582022,3.797580407,NA,4.419600021,0.723902487,0.738325762
1352,United Kingdom,01.04.22,1.00210703,1571833,34086000,1287667,1290380.153,1287667,4.611374171,3.777700522,3.785660249,3.777700522,NA,4.173774145,0.437600026,0.819213619
1353,United Kingdom,01.07.22,1.00210703,1529933,33963000,1232667,1235264.266,1232667,4.50470512,3.629440862,3.637088202,3.629440862,NA,4.043459019,0.461246102,0.805699988
1354,United Kingdom,01.10.22,1.00210703,1536167,34084000,1154667,1157099.918,1154667,4.507003286,3.387709776,3.394847781,3.387709776,NA,3.907482449,0.599520837,0.751654605
1355,United States,01.01.30,NA,NA,NA,NA,NA,NA,3.633984287,1.696153917,1.696153917,1.696153917,NA,2.482699475,1.151284812,0.46674773
1356,United States,01.04.30,NA,NA,NA,NA,NA,NA,5.18069727,1.572821367,1.572821367,1.572821367,NA,2.854524717,2.326172553,0.303592602
1357,United States,01.07.30,NA,NA,NA,NA,NA,NA,10.33775701,1.3830228,1.3830228,1.3830228,NA,3.781184159,6.556572848,0.133783644
1358,United States,01.10.30,NA,NA,NA,NA,NA,NA,16.60756144,1.286387307,1.286387307,1.286387307,NA,4.622094356,11.98546709,0.077457928
1359,United States,01.01.31,NA,NA,NA,NA,NA,NA,15.68578947,1.308933283,1.308933283,1.308933283,NA,4.53118659,11.15460288,0.083447077
1360,United States,01.04.31,NA,NA,NA,NA,NA,NA,14.34024458,1.19808856,1.19808856,1.19808856,NA,4.144982868,10.19526171,0.083547289
1361,United States,01.07.31,NA,NA,NA,NA,NA,NA,15.19368886,1.078433683,1.078433683,1.078433683,NA,4.04788659,11.14580227,0.070979055
1362,United States,01.10.31,NA,NA,NA,NA,NA,NA,17.38027709,1.010159977,1.010159977,1.010159977,NA,4.190090727,13.19018636,0.058121051
1363,United States,01.01.32,NA,NA,NA,NA,NA,NA,18.76355538,0.95265838,0.95265838,0.95265838,NA,4.227914175,14.5356412,0.050771741
1364,United States,01.04.32,NA,NA,NA,NA,NA,NA,22.82326905,0.79110502,0.79110502,0.79110502,NA,4.249188477,18.57408057,0.034662213
1365,United States,01.07.32,NA,NA,NA,NA,NA,NA,25.29056145,0.766813343,0.766813343,0.766813343,NA,4.403764297,20.88679715,0.030320139
1366,United States,01.10.32,NA,NA,NA,NA,NA,NA,24.68261412,0.801715393,0.801715393,0.801715393,NA,4.44841901,20.23419511,0.032480976
1367,United States,01.01.33,NA,NA,NA,NA,NA,NA,22.93864963,0.71908615,0.71908615,0.71908615,NA,4.061387109,18.87726252,0.031348234
1368,United States,01.04.33,NA,NA,NA,NA,NA,NA,22.82252241,0.79413692,0.79413692,0.79413692,NA,4.257253534,18.56526887,0.034796194
1369,United States,01.07.33,NA,NA,NA,NA,NA,NA,19.68740309,0.84882594,0.84882594,0.84882594,NA,4.087930825,15.59947226,0.043115181
1370,United States,01.10.33,NA,NA,NA,NA,NA,NA,18.15142488,0.819269237,0.819269237,0.819269237,NA,3.856281111,14.29514377,0.045135258
1371,United States,01.01.34,NA,NA,NA,NA,NA,NA,15.17998295,0.869417743,0.869417743,0.869417743,NA,3.632870287,11.54711266,0.05727396
1372,United States,01.04.34,NA,NA,NA,NA,NA,NA,14.51794734,0.85796209,0.85796209,0.85796209,NA,3.529284409,10.98866293,0.059096653
1373,United States,01.07.34,NA,NA,NA,NA,NA,NA,17.13787574,0.78618201,0.78618201,0.78618201,NA,3.670625232,13.46725051,0.045873947
1374,United States,01.10.34,NA,NA,NA,NA,NA,NA,17.96419397,0.816348667,0.816348667,0.816348667,NA,3.829496807,14.13469717,0.0454431
1375,United States,01.01.35,NA,NA,NA,NA,NA,NA,15.00928864,0.849033647,0.849033647,0.849033647,NA,3.569788658,11.43949998,0.056567214
1376,United States,01.04.35,NA,NA,NA,NA,NA,NA,14.94991434,0.859616193,0.859616193,0.859616193,NA,3.584855431,11.36505891,0.05749974
1377,United States,01.07.35,NA,NA,NA,NA,NA,NA,14.58705059,0.93082511,0.93082511,0.93082511,NA,3.684832828,10.90221776,0.063811742
1378,United States,01.10.35,NA,NA,NA,NA,NA,NA,13.01374643,1.004276313,1.004276313,1.004276313,NA,3.615162139,9.398584294,0.077170423
1379,United States,01.01.36,NA,NA,NA,NA,NA,NA,10.76945007,1.059848377,1.059848377,1.059848377,NA,3.378458847,7.390991227,0.098412488
1380,United States,01.04.36,NA,NA,NA,NA,NA,NA,10.36049289,1.224505143,1.224505143,1.224505143,NA,3.561808084,6.798684803,0.118189854
1381,United States,01.07.36,NA,NA,NA,NA,NA,NA,9.373542253,1.291873093,1.291873093,1.291873093,NA,3.479860202,5.893682051,0.137821227
1382,United States,01.10.36,NA,NA,NA,NA,NA,NA,9.376514787,1.334617117,1.334617117,1.334617117,NA,3.537521326,5.838993461,0.142336161
1383,United States,01.01.37,NA,NA,NA,NA,NA,NA,8.88668671,1.33888961,1.33888961,1.33888961,NA,3.449390164,5.437296546,0.150662407
1384,United States,01.04.37,NA,NA,NA,NA,NA,NA,8.83167007,1.366925453,1.366925453,1.366925453,NA,3.47451214,5.35715793,0.154775421
1385,United States,01.07.37,NA,NA,NA,NA,NA,NA,8.623042107,1.217731653,1.217731653,1.217731653,NA,3.240455419,5.382586688,0.141218336
1386,United States,01.10.37,NA,NA,NA,NA,NA,NA,10.37860111,0.94976539,0.94976539,0.94976539,NA,3.139623565,7.238977545,0.091511889
1387,United States,01.01.38,NA,NA,NA,NA,NA,NA,12.51854957,0.82558802,0.82558802,0.82558802,NA,3.214835074,9.303714496,0.065949175
1388,United States,01.04.38,NA,NA,NA,NA,NA,NA,13.20789159,0.754835993,0.754835993,0.754835993,NA,3.157497738,10.05039385,0.057150378
1389,United States,01.07.38,NA,NA,NA,NA,NA,NA,12.66263144,0.805045123,0.805045123,0.805045123,NA,3.192802796,9.469828648,0.063576448
1390,United States,01.10.38,NA,NA,NA,NA,NA,NA,11.4909274,0.86285879,0.86285879,0.86285879,NA,3.148816875,8.342110528,0.07509044
1391,United States,01.01.39,NA,NA,NA,NA,NA,NA,11.89359798,0.87155834,0.87155834,0.87155834,NA,3.219621797,8.673976186,0.07327962
1392,United States,01.04.39,NA,NA,NA,NA,NA,NA,11.69358736,0.884202123,0.884202123,0.884202123,NA,3.215508479,8.478078885,0.075614274
1393,United States,01.07.39,NA,NA,NA,NA,NA,NA,10.92634449,0.90061623,0.90061623,0.90061623,NA,3.136948069,7.789396425,0.082426124
1394,United States,01.10.39,NA,NA,NA,NA,NA,NA,10.56647015,0.995773443,0.995773443,0.995773443,NA,3.243734016,7.322736137,0.094238987
1395,United States,01.01.40,NA,NA,NA,NA,NA,NA,10.34973019,0.998280333,0.998280333,0.998280333,NA,3.214332295,7.135397892,0.096454721
1396,United States,01.04.40,NA,NA,NA,NA,NA,NA,9.77601656,0.951242697,0.951242697,0.951242697,NA,3.049485917,6.726530643,0.097303712
1397,United States,01.07.40,NA,NA,NA,NA,NA,NA,9.05219737,0.999823337,0.999823337,0.999823337,NA,3.00842121,6.04377616,0.110450899
1398,United States,01.10.40,NA,NA,NA,NA,NA,NA,8.862055883,1.13528457,1.13528457,1.13528457,NA,3.171900897,5.690154986,0.12810623
1399,United States,01.01.41,NA,NA,NA,NA,NA,NA,7.30565198,1.360614173,1.360614173,1.360614173,NA,3.15280409,4.15284789,0.186241307
1400,United States,01.04.41,NA,NA,NA,NA,NA,NA,6.658858937,1.62438136,1.62438136,1.62438136,NA,3.288848786,3.370010151,0.2439429
1401,United States,01.07.41,NA,NA,NA,NA,NA,NA,5.562933237,1.75854619,1.75854619,1.75854619,NA,3.127726818,2.435206419,0.316118514
1402,United States,01.10.41,NA,NA,NA,NA,NA,NA,4.43255585,1.716568263,1.716568263,1.716568263,NA,2.758402563,1.674153287,0.387263764
1403,United States,01.01.42,NA,NA,NA,NA,NA,NA,4.07812165,1.928999843,1.928999843,1.928999843,NA,2.804763096,1.273358554,0.473011844
1404,United States,01.04.42,NA,NA,NA,NA,NA,NA,3.27452885,2.343789157,2.343789157,2.343789157,NA,2.77034388,0.50418497,0.715763783
1405,United States,01.07.42,NA,NA,NA,NA,NA,NA,2.64954365,2.96371518,2.96371518,2.96371518,NA,2.802229958,-0.152686308,1.118575714
1406,United States,01.10.42,NA,NA,NA,NA,NA,NA,2.39780585,3.80539309,3.80539309,3.80539309,NA,3.02069426,-0.62288841,1.587031365
1407,United States,01.01.43,NA,NA,NA,NA,NA,NA,1.95631813,4.393741723,4.393741723,4.393741723,NA,2.931817967,-0.975499837,2.24592394
1408,United States,01.04.43,NA,NA,NA,NA,NA,NA,1.81342616,4.770704727,4.770704727,4.770704727,NA,2.94131276,-1.1278866,2.63076867
1409,United States,01.07.43,NA,NA,NA,NA,NA,NA,1.849852847,5.01669699,5.01669699,5.01669699,NA,3.04633406,-1.196481214,2.711943817
1410,United States,01.10.43,NA,NA,NA,NA,NA,NA,1.460402857,5.156390267,5.156390267,5.156390267,NA,2.744158719,-1.283755862,3.530799904
1411,United States,01.01.44,NA,NA,NA,NA,NA,NA,1.283107953,5.70198694,5.70198694,5.70198694,NA,2.704859477,-1.421751524,4.443887145
1412,United States,01.04.44,NA,NA,NA,NA,NA,NA,1.381976143,6.159355777,6.159355777,6.159355777,NA,2.917547385,-1.535571241,4.456919033
1413,United States,01.07.44,NA,NA,NA,NA,NA,NA,1.283625163,5.296859,5.296859,5.296859,NA,2.607524017,-1.323898854,4.126484235
1414,United States,01.10.44,NA,NA,NA,NA,NA,NA,0.97129074,6.58489826,6.58489826,6.58489826,NA,2.529001919,-1.557711179,6.779533654
1415,United States,01.01.45,NA,NA,NA,NA,NA,NA,1.065431413,6.702783413,6.702783413,6.702783413,NA,2.672331567,-1.606900154,6.29114491
1416,United States,01.04.45,NA,NA,NA,NA,NA,NA,1.155354493,6.567938253,6.567938253,6.567938253,NA,2.754686366,-1.599331872,5.684781849
1417,United States,01.07.45,NA,NA,NA,NA,NA,NA,2.075283043,6.277856843,6.277856843,6.277856843,NA,3.609477782,-1.534194738,3.02506054
1418,United States,01.10.45,NA,NA,NA,NA,NA,NA,3.42393105,5.091264743,5.091264743,5.091264743,NA,4.175181366,-0.751250316,1.48696474
1419,United States,01.01.46,NA,NA,NA,NA,NA,NA,3.815020953,4.671994883,4.671994883,4.671994883,NA,4.22181932,-0.406798367,1.224631513
1420,United States,01.04.46,NA,NA,NA,NA,NA,NA,3.89148718,4.51692756,4.51692756,4.51692756,NA,4.192560756,-0.301073576,1.160720144
1421,United States,01.07.46,NA,NA,NA,NA,NA,NA,3.756954623,4.660653887,4.660653887,4.660653887,NA,4.18447908,-0.427524456,1.240540372
1422,United States,01.10.46,NA,NA,NA,NA,NA,NA,4.336537243,4.218846143,4.218846143,4.218846143,NA,4.277286923,0.05925032,0.972860581
1423,United States,01.01.47,NA,NA,NA,NA,NA,NA,4.12949962,4.031219847,4.031219847,4.031219847,NA,4.080063826,0.049435794,0.976200561
1424,United States,01.04.47,NA,NA,NA,NA,NA,NA,4.564149737,3.740158337,3.740158337,3.740158337,NA,4.131663429,0.432486308,0.819464424
1425,United States,01.07.47,NA,NA,NA,NA,NA,NA,4.619719543,3.834079207,3.834079207,3.834079207,NA,4.208606734,0.411112809,0.829937655
1426,United States,01.10.47,NA,NA,NA,NA,NA,NA,4.326631103,3.86485549,3.86485549,3.86485549,NA,4.089230242,0.237400861,0.893271323
1427,United States,01.01.48,NA,NA,NA,NA,NA,NA,3.733333333,3.464093227,3.464093227,3.464093227,NA,3.596194477,0.137138857,0.927882114
1428,United States,01.04.48,NA,NA,NA,NA,NA,NA,3.666666667,3.344697397,3.344697397,3.344697397,NA,3.501983788,0.164682878,0.912190199
1429,United States,01.07.48,NA,NA,NA,NA,NA,NA,3.766666667,3.29999946,3.29999946,3.29999946,NA,3.525620224,0.241046442,0.876106051
1430,United States,01.10.48,NA,NA,NA,NA,NA,NA,3.833333333,2.890567007,2.890567007,2.890567007,NA,3.32873953,0.504593803,0.754060958
1431,United States,01.01.49,NA,NA,NA,NA,NA,NA,4.666666667,2.328821903,2.328821903,2.328821903,NA,3.296640039,1.370026627,0.499033265
1432,United States,01.04.49,NA,NA,NA,NA,NA,NA,5.866666667,2.095704923,2.095704923,2.095704923,NA,3.506394475,2.360272191,0.35722243
1433,United States,01.07.49,NA,NA,NA,NA,NA,NA,6.7,1.832269783,1.832269783,1.832269783,NA,3.503741935,3.196258065,0.273473102
1434,United States,01.10.49,NA,NA,NA,NA,NA,NA,6.966666667,1.63761813,1.63761813,1.63761813,NA,3.377682584,3.588984083,0.235064803
1435,United States,01.01.50,NA,NA,NA,NA,NA,NA,6.4,1.892909707,1.892909707,1.892909707,NA,3.480606574,2.919393426,0.295767142
1436,United States,01.04.50,NA,NA,NA,NA,NA,NA,5.566666667,2.08973398,2.08973398,2.08973398,NA,3.410696775,2.155969892,0.375401314
1437,United States,01.07.50,NA,NA,NA,NA,NA,NA,4.633333333,2.559658527,2.559658527,2.559658527,NA,3.443798945,1.189534388,0.552444286
1438,United States,01.10.50,NA,NA,NA,NA,NA,NA,4.233333333,2.869971653,2.869971653,2.869971653,NA,3.485619983,0.74771335,0.67794606
1439,United States,01.01.51,NA,NA,NA,NA,NA,NA,3.5,3.327903093,3.327903093,3.327903093,NA,3.412866951,0.087133049,0.950829455
1440,United States,01.04.51,NA,NA,NA,NA,NA,NA,3.1,3.395965963,3.395965963,3.395965963,NA,3.244610067,-0.144610067,1.095472891
1441,United States,01.07.51,NA,NA,NA,NA,NA,NA,3.166666667,3.36284559,3.36284559,3.36284559,NA,3.263282249,-0.096615582,1.061951239
1442,United States,01.10.51,NA,NA,NA,NA,NA,NA,3.366666667,3.3741775,3.3741775,3.3741775,NA,3.370419991,-0.003753324,1.002230941
1443,United States,01.01.52,NA,NA,NA,NA,NA,NA,3.066666667,3.456184307,3.456184307,3.456184307,NA,3.255605198,-0.188938532,1.127016622
1444,United States,01.04.52,NA,NA,NA,NA,NA,NA,2.966666667,3.41558557,3.41558557,3.41558557,NA,3.183222244,-0.216555578,1.151320979
1445,United States,01.07.52,NA,NA,NA,NA,NA,NA,3.233333333,3.541610507,3.541610507,3.541610507,NA,3.383963254,-0.150629921,1.095343456
1446,United States,01.10.52,NA,NA,NA,NA,NA,NA,2.833333333,3.84783859,3.84783859,3.84783859,NA,3.301849382,-0.468516048,1.358060679
1447,United States,01.01.53,NA,NA,NA,NA,NA,NA,2.7,3.77630463,3.77630463,3.77630463,NA,3.193121122,-0.493121122,1.398631344
1448,United States,01.04.53,NA,NA,NA,NA,NA,NA,2.566666667,3.732412607,3.732412607,3.732412607,NA,3.095134734,-0.528468068,1.45418673
1449,United States,01.07.53,NA,NA,NA,NA,NA,NA,2.733333333,3.286495323,3.286495323,3.286495323,NA,2.997179877,-0.263846544,1.202376338
1450,United States,01.10.53,NA,NA,NA,NA,NA,NA,3.7,2.62381596,2.62381596,2.62381596,NA,3.115785463,0.584214537,0.709139449
1451,United States,01.01.54,NA,NA,NA,NA,NA,NA,5.266666667,2.200152583,2.200152583,2.200152583,NA,3.404037349,1.862629318,0.417750491
1452,United States,01.04.54,NA,NA,NA,NA,NA,NA,5.8,2.094373103,2.094373103,2.094373103,NA,3.485306873,2.314693127,0.361098811
1453,United States,01.07.54,NA,NA,NA,NA,NA,NA,5.966666667,2.039202623,2.039202623,2.039202623,NA,3.488157439,2.478509228,0.341765803
1454,United States,01.10.54,NA,NA,NA,NA,NA,NA,5.333333333,2.17264788,2.17264788,2.17264788,NA,3.404035158,1.929298175,0.407371478
1455,United States,01.01.55,NA,NA,NA,NA,NA,NA,4.733333333,2.506192587,2.506192587,2.506192587,NA,3.444219057,1.289114277,0.529477307
1456,United States,01.04.55,NA,NA,NA,NA,NA,NA,4.4,2.79124081,2.79124081,2.79124081,NA,3.504491342,0.895508658,0.634372911
1457,United States,01.07.55,NA,NA,NA,NA,NA,NA,4.1,3.13110616,3.13110616,3.13110616,NA,3.582950635,0.517049365,0.763684429
1458,United States,01.10.55,NA,NA,NA,NA,NA,NA,4.233333333,3.32712469,3.32712469,3.32712469,NA,3.752975866,0.480357467,0.785934966
1459,United States,01.01.56,NA,NA,NA,NA,NA,NA,4.033333333,3.370993047,3.370993047,3.370993047,NA,3.687321334,0.346011999,0.8357834
1460,United States,01.04.56,NA,NA,NA,NA,NA,NA,4.2,3.35462416,3.35462416,3.35462416,NA,3.753587813,0.446412187,0.798720038
1461,United States,01.07.56,NA,NA,NA,NA,NA,NA,4.133333333,3.197129123,3.197129123,3.197129123,NA,3.635216689,0.498116644,0.773498981
1462,United States,01.10.56,NA,NA,NA,NA,NA,NA,4.133333333,3.32597534,3.32597534,3.32597534,NA,3.707743888,0.425589445,0.804671453
1463,United States,01.01.57,NA,NA,NA,NA,NA,NA,3.933333333,3.246089567,3.246089567,3.246089567,NA,3.573227154,0.360106179,0.825277008
1464,United States,01.04.57,NA,NA,NA,NA,NA,NA,4.1,2.94379965,2.94379965,2.94379965,NA,3.4741299,0.6258701,0.717999915
1465,United States,01.07.57,NA,NA,NA,NA,NA,NA,4.233333333,2.78385269,2.78385269,2.78385269,NA,3.43292534,0.800407994,0.657602998
1466,United States,01.10.57,NA,NA,NA,NA,NA,NA,4.933333333,2.30649416,2.30649416,2.30649416,NA,3.373233541,1.560099792,0.4675326
